"","TCGA-A1-A0SE-01","TCGA-A1-A0SH-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04V-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CM-01"
"ZMYM6",1.33629289882953,1.47375553433047,1.60897843098383,0.494020137373586,1.98264871308963,2.10815857895201,1.39210252544263,1.11638248108641,1.16641525987411,1.17812462334112,1.3677395371171,1.67342612431018,1.94821725464898,1.69249401974302,2.02301587792437
"WBSCR27",-0.842685358498584,-3.6319907682272,-2.13914145404374,-4.4607349270646,-4.3184399155911,-4.5645741255199,-4.124878060083,-4.7010628438263,-2.65981130282369,-0.140751840792089,-4.22842745086857,-2.13445488610989,-0.903846804889731,-1.13879952924424,-2.83887881057546
"MDGA2",-11.7167230378959,-11.6600625822837,-8.65663379690726,-3.84230173549693,-11.6860031879782,-0.932940111658047,-5.11786800255556,-3.76797557853539,-8.55266047420207,-11.3336265482046,-3.41641750828713,-11.4669748633644,-11.4411486968034,-2.53519252635805,-7.19273010026714
"PIGR",4.88237739150053,-0.260025319564447,-1.38913997435129,-8.059853937553,-5.83255638811513,-3.27964717355946,-5.91478517873092,2.9378972311747,3.27908386695276,0.74032151621144,-5.2784219330178,-5.82629609913067,-2.7803968804483,0.375147114563399,-4.93130287875754
"LAMC1",5.75390655813063,6.55223173621888,5.14624347910306,3.11492552838743,5.26360663269,5.18967550355232,4.40296240585907,3.74514191132125,5.51352645470115,5.77495581449845,6.09766517823491,5.29646739390268,4.0673703293274,3.46628541028619,4.56136596717414
"ZFP36",2.6671305377147,2.40998186377677,4.06543947295298,0.0948704123051263,4.06975239383093,2.66492366048742,2.69105924981275,6.96719955981358,4.05556268833932,3.61637428927601,2.36685940460089,3.44945484868192,3.43421526383058,4.82438728928493,3.88195916661768
"KCNA1",-3.37909221664165,-1.60642445414071,-5.36422030614971,2.06436922387745,-6.6607085650842,-7.22845591309584,-5.74753016404011,-11.6723994625325,-5.53812323996283,-4.99934432290933,-1.9016333563592,-2.57944350017348,-6.94111152582176,-4.18426994151248,-3.80224960580036
"CD84",-2.04230829048541,-0.295154245999475,-1.50933463668358,-2.97698905264027,-1.1198045068958,-1.76860169625835,-0.653234042464737,-1.74150840336009,0.4188448222111,-2.66585503096448,-0.317768691538355,-1.50828875918163,-0.250851139955532,-0.722394367564011,0.84785106790338
"SCG3",-6.94452065045469,-11.6600625822837,-5.81702703617692,3.86900175855932,-7.36840968335473,-6.27104747607327,-3.93310109210786,-5.94807661714449,-7.08264181647486,-8.29028204332739,-6.04389860103931,-11.4669748633644,-7.49460496877843,-11.6893827999235,-7.19273010026714
"COL1A1",10.3563598911803,12.7666642371404,8.76595567318358,7.11251342624374,10.8637493859603,6.73666965965747,8.37511951592333,9.14455792747874,8.87535041182108,9.74543780412013,6.74181045326918,10.5893130706298,8.72881347075754,7.76400015839916,9.49914551320543
"GARNL3",-0.0700446331182043,-0.0927329511767399,-1.64046332203361,-0.43469764948745,-0.861945021079218,0.503615476204067,-0.395708645504055,-0.660252642349296,-1.40559279296668,0.498052011132295,1.29079663801302,1.09503806630988,-0.99782384922381,-1.16477840296179,-1.96301809522486
"MYH4",-6.94452065045469,-6.44609324813539,-8.65663379690726,-8.95733826134071,-8.81534256129892,-11.3346367013878,-11.8064959860424,-11.6723994625325,-7.08264181647486,-11.3336265482046,-7.78034159531782,-11.4669748633644,-11.4411486968034,-11.6893827999235,-8.12043566530292
"TMEM134",1.82441884251077,1.48041829267674,0.738096961389113,0.211941908677525,1.71226674130795,0.600424452748348,1.6382880515549,2.90338131623397,1.80281826253253,2.03117265521438,1.9720815690172,2.93680119199893,2.11960732957498,1.51860122971986,0.829542472811737
"ATP5L",3.36206714842352,3.0227199473781,3.39008545317455,4.33737432570777,2.99338751004781,3.69364399830106,3.82542246622285,4.90746787048781,4.30251691645076,3.7886037850633,4.86113266015104,3.81015493319689,3.9611438643031,4.48113126781508,3.79330820450237
"C9orf169",-4.23954763275557,-5.31452427221371,-4.21874814664284,-6.94387110937583,0.230514509387033,-3.71927926200963,-7.8369310276705,-5.13949033421621,-8.84939625718205,-5.08198318960953,-6.06625643208829,-3.20886114110225,-0.113241316856871,-3.90799685581838,-5.8578126436822
"IDH2",4.43023799817376,4.2011739664745,3.42300594396685,4.68055092704136,4.35580827526524,5.74204614157415,3.87112808930039,5.5212150818865,5.40020115858218,3.59139410703003,5.84358831998701,3.71026230171095,5.45539113637514,4.83066676809707,4.95584648098568
"PSRC1",0.247640935938398,-1.01213832329323,-0.297916533455287,1.4704438524745,0.27649450337706,2.09893048428697,1.51105145009312,1.9144290689872,0.557012252094533,0.311594146273081,0.783253813591607,0.888474244890334,0.267093729249631,0.518753993322517,1.79071642675248
"NGFR",2.11230949583459,1.65211955433365,1.92101868131623,1.79955620529471,-1.3754585667496,-1.76860169625835,-0.809281214561843,0.346627559526782,1.80671180054597,-0.539308164542483,0.62553665579976,-0.0348119550817021,-1.53453163805959,-0.524424349344998,-0.816670983457982
"B3GALT2",-4.28943533899164,-5.32997033696714,-5.12593893473271,-8.95733826134071,-6.97164775487711,-5.29278045876797,-4.47087338954043,-4.7010628438263,-4.80938428718414,-6.82684690763679,-6.26144006359649,-4.9650262470107,-4.18950533820841,-5.02592431803885,-4.79521133261884
"VGF",-8.79414458138731,-11.6600625822837,-3.58837121790816,0.640881930967881,-5.42375797180861,-2.82972239775439,-2.35225016464804,-3.00861367595521,-3.23268731828962,-3.34179862248899,-1.63126786609902,-7.35460834029181,-11.4411486968034,-4.41420809357914,-0.631365027794623
"RBM39",4.47354858835554,4.04393175138206,3.95073126887814,5.17533317836043,4.30118993130314,4.56477908946766,4.31843245492842,4.04090826698859,4.75740741895402,4.944535351483,5.03103258666049,5.57355524399173,5.27481479447133,5.3607341883222,4.95162020117488
"DDX23",3.93876095120099,3.92728494403792,3.49757615211166,4.81502207827995,3.80032208764091,4.19398790739467,4.05722748743911,3.00283130020711,3.86005530877065,4.38163772773848,4.10406194865855,4.20273148326251,4.22529302554533,3.97976197676872,4.02213950958039
"ABI1",3.65301694875742,3.21347332993383,3.37621947448604,2.71733660799856,3.16435196078339,3.93638139776371,2.56935011864128,3.14005413916189,3.93433231163786,3.23042705273694,3.43307797766765,3.30622843881117,3.30447594705136,3.36550712913829,4.09147129781335
"TET2",2.30559448801077,2.14829652299104,1.36081436508505,2.3688064532925,2.04325067525237,4.47893603539297,2.42384454589732,2.26571170198203,1.74006642147656,2.53944934554912,3.56759333737186,1.68509603092775,1.822456193382,1.82696901085927,2.37878131174878
"ACTR3B",0.23331298703962,-0.401723864377019,-0.650976846349208,2.36540808004603,-0.316295708186701,-1.61267967190592,2.05305704744415,2.03232793302808,0.181592033093228,0.710934919537052,2.1349551011635,0.13741620397955,-0.579315815621925,-0.267111949179118,1.43531655599746
"SPNS1",2.54180280607242,2.41460942166579,2.68031827894894,1.5724565518669,2.05017526051888,3.37320824460793,2.48862246995323,2.14925495412116,2.56057401286864,2.7926649295622,2.43978560434045,2.82782204782242,2.63387026119537,1.65115777243703,2.54275130697944
"PUS7",1.2522054180197,1.65723328830723,1.44985140790998,2.48297162807463,1.40818767815776,1.82998743940057,2.84542068149904,1.91077546898482,1.53824854282867,2.23502694633331,2.39040311537346,1.21973881326797,0.730922469669159,1.89613563238555,2.39754575460056
"METTL6",0.513780217431003,0.796428908011996,0.10728989954973,-0.133334559077019,0.776739343375262,1.295194363471,-0.734028377800553,0.621573881044164,0.593530875603579,1.16734625322255,1.56045837576832,1.2944413178605,1.00699239341888,0.574775925059249,1.20515093485638
"SPIN2B",-1.35418739825697,-1.33400392892597,-1.48043845638072,-0.963522492233433,-0.457190508724176,-0.194486908161277,-1.41769296889595,0.278100300265758,-0.713221016470346,-0.793287304452475,-0.0330212016996203,0.0565086832227495,-0.509815779219696,0.31144679293528,-0.682021827934705
"GATA4",-11.7167230378959,-8.62022231775193,-8.65663379690726,-5.45199409606653,-8.81534256129892,-11.3346367013878,-8.75408009189127,-8.16473165824233,-6.68268352983527,-11.3336265482046,-1.60309753992168,-8.27351849761479,-11.4411486968034,1.16942074768588,-11.4751699052735
"HEY1",0.394370890106299,0.414467606303189,1.11872311323876,1.8002756108687,-0.29240143677129,-1.87537313372148,0.466162955774348,0.467614808147416,0.374937977749473,0.968541680947032,-0.997039189367688,-0.00950984663625931,0.504444376170042,-0.391955203572741,-0.416348803640242
"TCHP",0.724879226910494,0.874115773579509,0.525144122762056,2.15769719585235,0.964098954867753,1.69096972286979,1.4766163924012,0.636398585625094,1.12638062103204,1.46302311535318,1.51083790738206,1.37516801878781,1.55234381662955,1.5989564386841,2.12687565602158
"MICAL1",0.801254833554643,1.10264666275304,1.32360196681373,1.5504354870385,1.87182903827309,0.52686201199312,2.29562932886051,1.60203198266308,2.73285609368163,1.15102669608712,1.24115958124543,2.37019436965866,1.68983363810964,2.07327163907541,2.63744585497269
"NUP210",3.92786586613415,3.22773634732548,3.15327852432093,4.86194269969458,3.32994815803706,6.37098629114749,4.39334499305684,2.45655649573296,3.8981896112317,5.11208919670265,7.07379851868868,4.05240941179326,3.32162282529465,3.98862746529028,3.97859181231997
"MEFV",-5.39515566186047,-4.21418692994891,-4.07931033488269,-8.059853937553,-5.10561647037293,-6.8345995304061,-4.8402270372656,-4.96181340958486,-3.17012847000975,-11.3336265482046,-3.01900351866679,-4.84082779976065,-3.77683653235128,-3.85333244486544,-2.2663356666296
"ZNF174",0.84116996195045,0.567886021005688,0.982108130872806,-0.58438621109327,0.234819322959342,1.00887994078526,0.26807835410463,0.245827984424785,0.38017334494636,2.0469384131612,0.558530319931068,1.85313688520805,1.08488342476542,0.799647769678058,0.542145186237344
"GOLGA4",4.06211092800254,4.00414923397427,3.55382620269178,2.76159042344441,4.4302667276356,5.26293029092936,3.30036920170052,3.1670185089285,3.6663435179804,4.69990348136606,4.12684282917213,3.88007721759533,4.12510214019244,4.67997728093523,5.21794843619448
"SRC",2.75626054939282,2.5252195457506,4.24832734906106,3.39233583661942,2.97452002099833,2.96291871401223,2.82524357466751,2.6559627160913,3.84853370105513,3.5023584973804,3.64230185304224,2.83978606739019,2.61821942564814,2.69138600908629,3.9606777519757
"MAFA",-8.79414458138731,-11.6600625822837,-8.65663379690726,-6.33026591620778,-11.6860031879782,-11.3346367013878,-7.84357685151114,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-8.7460240372457,-11.4751699052735
"UPRT",0.810935759744027,0.872269476481923,1.25146092733132,0.0759852222531814,0.758880733066846,0.383726637350502,-0.4468683023668,1.03355641508135,0.899080807143692,1.39535894682985,0.54180721696141,1.21973881326797,0.946169142577149,1.44964727193763,1.91747380448342
"TPP2",2.60356841715602,2.59136375860251,3.10255317547473,3.9772857227814,2.63018838468437,3.24715538665028,2.46274891560171,1.9646317649028,2.21904189733549,3.10403593798476,3.75155900810195,3.21779030062516,1.97391565903618,2.59791893017911,2.34879236356208
"GFOD1",-2.55281176348153,-2.99654005668125,-1.80654996333955,-1.06059139183644,-1.42655649567369,-0.973879582745748,0.387467290984262,0.679979486059398,-1.57762656398025,-1.77440626009321,-2.76903483367869,-3.78955118952436,-2.35983570252505,-3.01284739396639,-0.19673090140281
"LIMA1",4.51793825493842,4.50303650524614,3.36038270709254,3.02762820014931,3.8992338424768,2.07547381158013,2.65884606428486,2.80380600910076,3.16086359048052,4.34763086361881,1.76071839354654,4.67734939100079,4.38383792906466,3.32497249305356,2.8778631711486
"TMEM150C",-0.53004792811848,-0.389017482888612,4.33471766496108,-0.974407145303324,1.98648359098498,-2.47042578964926,-0.949807465788195,-0.862144355744775,2.65400433351565,-1.88972157611839,0.183222463247837,4.65527096256561,2.5892986047966,3.67176095248915,-1.43451304932191
"C11orf45",-2.90759160368236,-2.05071760205092,-2.04528425233525,-0.677455657390918,-2.64985705559197,-2.4872661004823,-1.77801799967093,-2.34113763336797,-2.05443085133203,-3.76868446073953,-1.22847695288582,-2.82215960024401,-3.19424662049526,-2.40564156094196,-1.30174010932118
"HIST1H2BE",-4.13275273112109,-6.75837505998381,-4.43979114066238,-4.03413283333603,-6.40512108876383,-4.97522095387667,-4.124878060083,-3.20602521147475,-4.54840357534011,-2.98048854655634,-1.7091950869722,-4.62053169408436,-2.47989581274524,-4.41420809357914,-2.77345452105772
"MAP9",1.74416437368873,2.15192394268261,2.09893723992336,1.79234326777557,1.95901840889254,1.17325999398497,1.36694755215308,-0.396127304929137,-0.470691055894948,1.51212183179282,0.61158124518411,-0.201485223117695,1.91661359388053,0.491985037380004,0.77864508621641
"SHPRH",0.77107228776278,1.17338296814563,1.45163481077066,1.97550934971424,0.483410142075868,2.13999579874485,1.14908999400538,0.274883149838444,0.278421037055034,0.668022309871971,0.802037312682002,0.455379849366973,-0.73490135138239,0.441501106409359,1.90243785392671
"NPL",-1.42726432347993,-0.0223663069485891,-1.26301582861458,-1.16905143580984,-0.172285460014644,-0.344491599320174,0.83574257705629,0.457633045868449,1.69771107124423,-0.913462090777637,0.593437654131245,0.424090350705381,1.31126582132235,1.14054324571421,1.14296594876355
"CAMK2D",3.12104176743097,2.65869317021136,3.44598649472735,1.00517927693805,4.42229542165154,-0.104773637337762,2.80814116943794,1.53862611983315,3.49685808773799,1.30318700589445,3.81121473921619,1.27912288032563,3.80318146413731,2.31799896326655,2.84633955007423
"SPATA13",1.45260008891313,2.33241607822683,2.73883207661821,2.62569287159288,1.35457490622496,1.42668971572511,0.94503301002679,-0.21491392516928,0.0596357423259182,1.81930628374148,2.41509621774329,0.534147578737591,0.472801318699612,0.802985667258441,1.26865428099617
"GRAP2",-2.22807949804209,-2.09130839839678,-3.5510288389961,-1.32345971327964,-3.35074683595083,-3.0622308605885,-2.19595831890846,-1.08718338536,-0.244351736224901,-3.71450703675134,-1.25015627315905,-2.41538524260172,-1.64717805504806,-1.86870600211573,-0.533331455073236
"ZBTB7C",2.45918589426856,1.32714990404582,-1.17516924084226,0.709881633943494,2.98398466414931,-3.80450351699598,0.334844835051515,0.162250135591793,1.26726060087288,3.14260753466318,1.54690334100683,-0.739185414180811,-1.63550799312562,-1.28071975973239,-0.546934322997082
"AGTPBP1",0.0355681169716737,0.745480992010426,0.916974230879575,3.68085940552666,0.248845730887469,2.25640965495483,3.10106648974533,1.72353732893545,1.09965255017899,0.0434201781850341,1.99989878397074,0.347827074154538,1.4187044102,0.90330267711884,1.89877948853675
"ELAVL1",3.54841706283457,3.4226080773589,3.44425391182161,3.83623411188811,3.64326514438992,4.85949299217434,4.09124814505517,4.16034214177482,3.79196078727441,4.69036741150721,3.8973411257383,4.13839740929956,3.97571993481365,3.73393398863281,3.84597914941394
"TIMM8B",0.633180699227091,0.820332312658688,0.802625805782323,1.10287044303461,0.882483108721946,2.33334099619113,1.77165424516205,3.03898391228709,2.04538049007827,2.00518001782635,1.7157637534956,1.72458531994045,2.07680310125686,2.37207429703127,1.65471389480862
"FAM46A",1.24389111297737,2.89347924019482,2.13160117025351,0.869191952945657,1.7215166009373,3.63650184602232,1.48188680237109,1.60945900729195,0.966764188411977,1.90817401932158,1.88774317154197,1.73709644719214,0.818366847863842,1.46137074354134,1.80014915835359
"UBE2D3",5.00182848713374,4.90002797108181,5.3448028316974,4.86486815636765,4.79444118927143,6.13239258849222,4.93072233059034,4.55594685586404,5.26947138526395,5.47563112176982,6.0828392216373,5.38707744001701,5.22107338438202,5.18330410275568,5.45073285796762
"RAB7A",5.08754406162103,5.78990835772789,4.98627643099027,4.81457712105403,5.23688009610131,5.58994386886366,4.99295718313403,5.34910564014427,5.5742440124824,5.53098149789849,5.14450535133345,5.90576925308867,5.68924495690261,5.45357171145777,5.87262286310955
"SEC11C",1.78321127132904,1.65825369408599,3.19714624608309,3.4355718238162,2.94143630722694,2.95787388447887,2.72479347536191,1.35364807494968,3.2653559728358,3.93452402337895,2.57226999060792,1.36385325011678,2.77944456797599,2.97775036910603,2.79940480687786
"RRAGB",1.20035883226427,1.55683238710474,0.703751468206349,0.0664494861312219,0.531076633647427,1.43580668264826,-0.537805454863777,0.410115529762468,1.43386476906284,2.33873514405226,-0.441170268226437,1.46057608597636,0.866346997759015,0.580651416004706,1.35895702169533
"PDCD7",1.49773390955944,1.56338440415346,1.32108665425423,2.12016575238029,1.64844916590586,2.72691574503228,1.04676677849305,1.1517713068184,1.37214283156345,2.22639908346469,2.86433416267735,1.96904509154869,2.27606738684729,1.72278556615641,1.65173973054054
"LTK",-6.63316925080602,-7.15735009631766,-5.81702703617692,-4.4607349270646,-5.99933458960971,-6.8345995304061,-5.46198701889993,-4.28890251837711,-4.19702378242221,-5.85899582240145,-4.62174968468309,-5.82629609913067,-3.77683653235128,-7.29199053077364,-5.91592284481161
"GRIK5",-2.01925500069488,-2.43000851211492,-3.16518941025898,0.265014258392545,-5.10561647037293,-4.63789168022088,-5.22369915253937,-2.59446220548331,-3.81557899227267,-3.61192579221549,-7.22806448796541,-3.22624076321526,-2.91497813614404,-4.61444927684095,-4.67085815509248
"DPF3",-4.40420307042092,-4.40565750476893,-6.79299277871626,-5.97482568806955,-5.42375797180861,-2.91827827581162,-6.57829297678532,-2.25107516135584,-2.44089084319809,-7.38054759559206,-2.12375391546149,-5.82629609913067,-2.05000823743872,-4.9336940230708,-3.67731387185267
"SPATA2L",0.27587688359192,-0.244683117461177,1.45100222242613,-0.916529413634099,0.814951693286378,-0.0537198135964969,0.378452481307676,1.44909973535216,-0.14324032178429,1.12897643346546,0.660815179072006,0.17836023223984,1.072486630818,0.436909323240285,0.432040752791577
"CD68",2.2252171707896,3.93446345763722,3.21588433760959,1.87865050208574,3.76882994798647,2.50065422372106,4.42911852337455,3.13866480138245,5.07908074470226,2.7700638471014,4.1301679266066,4.08654224057256,4.66077614581765,4.19851996369157,4.79649153791567
"KRT26",-11.7167230378959,-11.6600625822837,-11.7125235551035,-11.8260250266628,-11.6860031879782,-11.3346367013878,-11.8064959860424,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-11.6893827999235,-11.4751699052735
"AVPR1A",-1.53759520462441,-2.20548362008405,-1.00141243159735,-2.43986506042449,-1.45659071023664,-2.64835329513528,-2.63298873552083,-4.201960212044,-4.26077776256631,-2.49632030093646,-3.62718872291853,-2.70921818435355,-4.41032709287529,-2.45287104778261,-2.83887881057546
"ZNF746",1.3484093096739,1.48847374021441,1.62218716590062,1.56320538877947,1.65986689537276,1.91413915438253,1.26424551932929,1.27814513493914,1.75223135490018,2.4392236783681,1.9603309698507,1.44082577070466,0.902814798077366,1.5297799715327,1.31639146053866
"EXOSC9",1.50356610115885,0.873307062085869,2.00958251918857,2.2898758226838,1.56016615643236,1.3389665373534,1.7787548370235,2.5994721835522,1.99624167033875,2.24802621760969,1.92024581417326,2.00800460298848,2.53393922060163,2.08183778988332,2.04731281122725
"ALDH3A2",3.67529057112714,3.33118217738082,3.47766942758984,3.87139962458839,3.63639053766384,3.66249628294156,3.14856947894071,1.56985111492308,2.39874347291408,3.53556483031282,1.67991005308777,2.03740643376593,5.27963756600338,3.73897789625494,2.06896816933905
"MLL2",4.01019979611388,3.87872666056066,3.29411923982,4.00368096275859,3.43493366972911,3.38236137133281,3.65126700012964,2.94967249592731,3.05830662980001,4.27228696317439,3.27647527409383,3.98385381919344,3.30347609871376,3.84766769308301,4.11681244321537
"TBC1D5",3.01510275682903,3.5209793091604,3.28785027848588,1.84348900562749,2.66808472211714,4.25474069562499,2.70013243380109,2.18432017781918,2.38513693656507,2.58200283890838,4.19878197753384,3.31696525215523,2.76850722897173,2.83716937781404,3.10849478389639
"ACCN1",-6.37722929999414,-7.71090121090548,-4.02710195085099,-0.465491749066953,-5.68303069378836,-11.3346367013878,-5.74753016404011,-7.22972131431018,-6.36980627188335,-7.38054759559206,-6.82965163853005,-11.4669748633644,-7.49460496877843,-8.7460240372457,-11.4751699052735
"ERRFI1",2.83902063460224,2.18487439490104,3.84220581820338,4.45783548546589,2.64705611926224,3.95608747632518,3.24874272049242,4.1139600754643,4.0362087479928,3.51764356466159,3.59925649953801,3.48845791529776,2.22976885117251,2.4181929428798,3.45621177100089
"GNG10",1.39053229542029,1.5369955777038,1.510485623374,0.69110940230394,1.25330714874429,1.55547022359976,1.46495274323589,1.64067459182,2.24510075661068,1.61750113762023,1.6712863546559,2.28328974299702,1.46821377654229,1.64641311616125,0.888845979738098
"TMEM65",1.44689928074014,1.8517735675133,2.04050636718086,2.36248871535553,1.79584593005626,1.31353884686669,1.64957268554238,2.41675188822404,2.64097827176539,2.54916855686907,2.39098675463094,1.90173511073638,0.898807611868501,4.43160389680834,2.89494327854913
"TMEM50A",4.28744022695856,3.74284515112814,4.49225675712144,3.3784340139924,3.80091722402642,3.94729542587517,4.30704536221695,4.61701357305286,4.04571227005852,3.9852675720159,3.67310370725147,5.1158053026241,4.77078141218046,4.51578715243819,4.55600492098011
"FCER1G",0.457366238116363,1.75205549158621,0.406774903641431,-0.39463502785806,2.10559643237256,0.58238249380008,2.13630054300843,2.73108689957512,3.62697241717345,0.834167903773956,2.73375578646089,2.28584667868716,3.0412855575443,3.3120811658703,2.68404551194781
"PEBP4",-1.61325687094073,0.861676231756696,-6.22400854614573,-11.8260250266628,1.727372194426,-11.3346367013878,-7.84357685151114,-5.94807661714449,-5.89484573574494,-6.42779431707379,-3.66551207250336,-6.79772127684321,-8.40376647480036,-8.7460240372457,-8.12043566530292
"ZFP14",0.627713248515238,0.505743235295217,0.985288916981615,1.43938080801219,0.220655956736059,1.22068721947702,-0.255794405812001,0.493900475031817,0.606990291214386,0.766744068868666,-0.380141358141575,1.40677375178789,1.04374416596809,0.860477898648131,0.00319424678008051
"RAB3IP",2.02766388166148,1.27088168439908,5.14917118111282,3.48517451150789,2.54607471356504,1.96763122045317,2.85194848742795,0.116459136683882,0.708291712444556,3.41203706267581,3.25455393977703,1.92488708322833,1.74087345038309,1.94857085292988,1.81351884835326
"HMGXB3",2.98975560469402,2.52801374986821,3.0013201203289,1.90964606980044,2.88978373490881,2.22056737073586,2.38386176503634,3.60671811832561,2.22050200541952,3.42491451170021,2.45825633113556,3.43032134907187,2.51468099157851,3.19344038403736,2.82537470605396
"ACTBL2",-5.80421687488044,-4.88730594656938,-6.22400854614573,-11.8260250266628,-6.6607085650842,-11.3346367013878,-5.22369915253937,-4.58648622876424,-11.6759955874552,-6.42779431707379,-6.82965163853005,-5.60804896374838,-4.41032709287529,-11.6893827999235,-5.43928211204832
"WDR19",1.70489686377551,1.49762572103821,1.75390805419684,1.01760400238833,0.862857724725764,1.13801048069427,1.57656456534371,-0.0974313561307634,0.984060044509114,1.3420438573125,0.0207405320930549,1.95839894082361,1.32327426210603,1.64079994273531,1.19905194046607
"DOK2",-1.82682670262686,-1.76154886261657,-1.96942603158993,-3.25924791890891,-2.00352118555349,-1.97872185263493,0.879530860221618,-0.726989279676829,1.48578693655379,-2.94887732824868,0.0769594155515199,-1.22012027865505,0.147242701408928,-0.415153758109145,0.979410085019441
"CXCR2",-4.46521222338711,-3.4450344321191,-3.37757098854185,-8.059853937553,-3.66453456509817,-5.41629817589962,-3.32052985919401,-4.58648622876424,-3.76846794220835,-5.6412551484959,-5.16423828717319,-5.25102452525427,-4.41032709287529,-4.03305805278647,-4.25904490322234
"CLIP4",0.330743098705669,0.781519972114283,1.36814310107669,0.233405290215183,1.48129451915349,0.584397920262114,2.5551539566551,1.33377616668656,0.316058313729234,0.337465098986011,0.249093218175688,0.17836023223984,-0.783071133791914,1.35340583807195,0.577055091095449
"FIGF",-1.04319311349472,-6.18959079286001,-1.20386118082079,-8.059853937553,-7.91771298121224,-6.5254280771167,-3.2350315311713,-3.48526517105794,-2.65981130282369,-3.26192822508731,-4.62174968468309,-5.60804896374838,-4.25941003711479,-1.56212355105315,-5.91592284481161
"PLA1A",-2.20188276578923,-4.1556328670231,-1.62098502836677,-4.4607349270646,-3.16573024568383,-3.40202035429482,-2.80716676973221,-0.049191936156574,-0.442688688290652,-2.17045994773484,-2.00842484986126,-2.28823532774881,0.728666720775647,-1.12598439292628,-1.53938016693348
"GPKOW",1.52052965325179,1.16715903211717,1.94816832773296,1.4179816585769,1.84052563832954,2.12339919310847,0.955755232419743,1.25335560555405,1.8192938400773,2.2063571167596,1.53110323672297,1.83695425562869,2.02443887894121,1.4127960023639,1.56428690878633
"CHTF18",0.457366238116363,-0.00934379011928854,0.618234819468668,0.60345651544673,0.925324598815505,1.53398795143026,1.49341460258106,1.89360175832961,0.274489594661249,2.53875264546327,1.32418667359554,1.83346264300127,0.87248943414575,0.992681278913937,1.65768226158347
"MYH15",-5.17533210405135,-7.15735009631766,-7.74609308779725,-5.6898336403757,-4.43318639874224,-4.08293654191185,-6.57829297678532,-2.51368880182069,-5.3881908783776,-3.5632467628792,-3.26162578100565,-4.34262604767552,-1.87516698552652,-7.29199053077364,-4.45029619997285
"HNRNPH2",4.62813790739404,4.45010161586327,3.79925096125693,3.89381440565814,4.13098723288193,3.41682639212013,3.03375872807617,3.80869086918238,3.55095849264824,4.61188678752816,3.53521963285493,4.51046678176503,4.13556787260892,4.09576428930739,4.33023365422264
"FECH",2.05167903963824,2.26208879828398,2.81187736052141,1.6286559702239,2.23277733042218,2.7753662826393,2.45419380924496,0.210600395766151,1.96839047001016,2.64809805165717,2.57586812185999,1.97116513463,1.76968090864336,2.46022953686706,1.66507608844988
"CITED2",2.73395894579682,3.61464723038508,2.64843981767773,1.79811654557086,2.8672303423912,2.53075885734722,3.3155035960855,2.83369943591361,2.93180976639576,3.48690975216603,1.49137317510539,3.47544928743628,2.27297508833294,2.26546962751176,2.64344743291753
"TFAM",1.65739377313194,1.74438742380405,1.2763439419229,2.58834481633323,1.76445830058709,2.18912052473278,2.10453434638609,1.34825552097157,2.0617644677467,2.21684850402364,2.09036815314372,1.92816453872339,2.06612391241243,1.4740524054833,2.75505487773598
"KIF26A",-0.622572757319202,-0.986391332365547,-0.685966915764392,2.05596109540897,0.125039093423299,1.63177141398582,1.7279630258963,-1.60972725814967,-1.99900540461466,-1.30545248953055,-2.57415562330142,-1.73833324155752,-2.21386970233512,-1.47829514346452,-2.62179796440613
"PTCD1",0.985550095728269,0.988761440655119,1.03748871046271,1.13922319721209,0.667021201782257,1.03681053534662,1.65316539012474,1.50604847000086,1.39615477388036,1.3679125458192,1.29450771295979,1.11888716276126,0.896498847917852,1.56059725421111,1.65022031657956
"C8orf34",-5.97110921256637,-7.71090121090548,-5.24016576202198,-5.97482568806955,-5.83255638811513,-4.63789168022088,-3.50841508395169,-4.82555516857302,-6.68268352983527,-5.85899582240145,-6.04389860103931,-11.4669748633644,-6.94111152582176,-5.12445595061199,-11.4751699052735
"ABTB2",-1.47352048648714,-0.829381011500884,0.375600148987232,1.81743233806433,-0.57578351545409,1.41556864549927,1.70200224228222,1.54020361613701,0.808780491449099,-1.93546004972912,2.07519434176364,-1.36234990304365,-1.64717805504806,0.156561941928625,1.771663604538
"BCAP29",2.40641739917757,2.94832601318904,3.06846754783614,1.84418661801307,3.42951756865349,2.1583265423256,2.12691122820057,2.92467295197936,2.46059715895487,3.43055939219922,2.0780968530233,3.29089513104879,2.70108299502984,3.15392224686067,2.44470513648345
"ANKFY1",3.09222063034279,3.81462954672568,2.95096239032078,2.88742410537931,3.45520046581955,3.63868604286275,2.69105924981275,2.22117150552892,3.01703904125382,2.89726902918595,3.77321282496679,2.75804439024276,3.61421178652387,2.56520282876542,3.49157462414446
